rgvX,rgvY,Time
17.540815353393555,40.626529693603516,280.793
17.280492782592773,40.903343200683594,280.9
17.314767837524414,40.819095611572266,281.001
17.25597381591797,40.89323806762695,281.104
17.22152328491211,40.75046920776367,281.225
17.12114715576172,40.57048034667969,281.301
17.0279541015625,40.72750473022461,281.42
16.95408058166504,40.5988883972168,281.513
17.043563842773438,40.64564514160156,281.615
17.003271102905273,40.47648239135742,281.723
16.99934196472168,40.50797653198242,281.824
16.950347900390625,40.3646240234375,281.938
16.89246940612793,40.17540740966797,282.052
17.050243377685547,40.20222854614258,282.144
16.98003387451172,40.03141403198242,282.248
16.974374771118164,40.1008415222168,282.359
16.942014694213867,39.98075866699219,282.451
16.869565963745117,39.800994873046875,282.554
17.017929077148438,39.869384765625,282.635
16.947511672973633,39.68411636352539,282.738
16.936037063598633,39.675418853759766,282.856
16.909526824951172,39.574493408203125,282.974
16.82084083557129,39.39583969116211,283.049
16.933120727539062,39.49441146850586,283.161
16.84481430053711,39.33060073852539,283.238
16.83265495300293,39.359371185302734,283.33
16.80365562438965,39.307464599609375,283.429
16.75000762939453,39.22679138183594,283.527
16.75815773010254,39.341793060302734,283.631
16.620296478271484,39.20464324951172,283.724
16.591461181640625,39.26700973510742,283.822
16.5247745513916,39.217952728271484,283.907
16.411840438842773,39.122920989990234,284.005
16.36536979675293,39.26408004760742,284.116
16.242101669311523,39.18097686767578,284.207
16.163055419921875,39.169525146484375,284.319
16.072078704833984,39.12643814086914,284.405
15.991730690002441,39.096126556396484,284.512
15.832061767578125,39.12290954589844,284.602
15.767133712768555,39.07210922241211,284.712
15.688926696777344,38.98295974731445,284.796
15.577864646911621,39.08631134033203,284.885
15.521520614624023,39.02761459350586,284.971
15.454471588134766,38.91004943847656,285.085
15.429073333740234,38.888206481933594,285.173
15.367498397827148,38.86515426635742,285.275
15.363277435302734,38.79788589477539,285.379
15.278495788574219,38.739173889160156,285.481
15.136466979980469,38.753292083740234,285.576
15.081191062927246,38.7121467590332,285.69
15.069721221923828,38.67851257324219,285.794
15.051783561706543,38.56780242919922,285.894
15.019760131835938,38.47917556762695,286.009
14.970010757446289,38.40652084350586,286.093
15.016314506530762,38.390506744384766,286.204
15.098684310913086,38.29364013671875,286.305
14.927927017211914,38.337528228759766,286.395
15.086540222167969,38.08685302734375,286.475
14.767160415649414,38.18400573730469,286.573
15.035425186157227,38.001304626464844,286.675
15.32243537902832,37.777732849121094,286.762
14.970587730407715,37.755794525146484,286.871
15.200712203979492,37.46080017089844,286.954
15.465084075927734,37.26618576049805,287.059
14.930129051208496,37.325660705566406,287.154
15.2053861618042,37.06951904296875,287.257
14.553144454956055,37.07048034667969,287.359
14.774537086486816,36.85539627075195,287.457
15.130587577819824,36.578433990478516,287.552
14.356493949890137,36.96048355102539,287.661
14.74402141571045,36.76414108276367,287.756
14.059151649475098,36.93308639526367,287.84
14.28774642944336,36.733551025390625,287.941
14.629508972167969,36.60110092163086,288.028
14.149401664733887,36.964168548583984,288.131
14.467138290405273,36.804744720458984,288.227
14.798993110656738,36.62337112426758,288.306
14.163004875183105,36.785640716552734,288.411
14.483514785766602,36.603118896484375,288.51
14.118377685546875,36.77742004394531,288.616
14.451996803283691,36.62133026123047,288.71
14.13560962677002,36.59366989135742,288.815
14.246894836425781,36.481056213378906,288.924
14.36072826385498,36.40382385253906,289.027
14.228544235229492,36.248634338378906,289.12
14.327428817749023,36.279476165771484,289.206
14.374449729919434,36.26621627807617,289.308
14.196224212646484,36.13441467285156,289.41
14.249892234802246,36.1280517578125,289.522
14.217732429504395,35.910953521728516,289.625
14.284565925598145,35.96382522583008,289.741
14.167552947998047,35.8516960144043,289.826
14.164224624633789,35.807071685791016,289.942
14.175469398498535,35.795631408691406,290.043
14.180769920349121,35.60099411010742,290.165
14.274088859558105,35.6251106262207,290.28
14.136970520019531,35.50064468383789,290.37
14.1572265625,35.478885650634766,290.479
14.14315128326416,35.260929107666016,290.576
14.228309631347656,35.27227020263672,290.676
14.468412399291992,35.295204162597656,290.783
14.375104904174805,35.04092025756836,290.886
14.709126472473145,34.92570114135742,291.0
14.361940383911133,34.801998138427734,291.11
14.650354385375977,34.693058013916016,291.213
14.846704483032227,34.63271713256836,291.309
14.34548282623291,34.52354049682617,291.419
14.391683578491211,34.520816802978516,291.527
14.282529830932617,34.434913635253906,291.622
14.21829605102539,34.415855407714844,291.72
14.101191520690918,34.19007873535156,291.829
13.773414611816406,34.45912551879883,291.949
13.48957633972168,34.77827453613281,292.047
13.55661392211914,34.388484954833984,292.146
13.300749778747559,34.426151275634766,292.253
13.485100746154785,34.25986099243164,292.335
13.469778060913086,34.2519645690918,292.442
13.412741661071777,34.1927490234375,292.538
13.43262767791748,34.12166213989258,292.653
13.480419158935547,34.10676193237305,292.752
13.278823852539062,34.06788635253906,292.865
13.221258163452148,34.06878662109375,292.972
13.077940940856934,34.1065788269043,293.075
12.995004653930664,34.09290313720703,293.179
12.954317092895508,34.02983093261719,293.284
12.83662223815918,34.066043853759766,293.379
12.812623977661133,34.05812454223633,293.478
12.779573440551758,34.110599517822266,293.576
12.673250198364258,34.005516052246094,293.684
12.633463859558105,33.968875885009766,293.772
12.599231719970703,33.96955108642578,293.885
12.603123664855957,33.99005889892578,293.981
12.540060997009277,33.956024169921875,294.073
12.501508712768555,33.90642547607422,294.195
12.435194969177246,33.86286926269531,294.3
12.39867115020752,33.829410552978516,294.411
12.363361358642578,33.8038330078125,294.512
12.323586463928223,33.70832061767578,294.633
12.265347480773926,33.72401428222656,294.734
12.184320449829102,33.669471740722656,294.834
12.107486724853516,33.63507080078125,294.897
12.086599349975586,33.65752410888672,294.99
12.026569366455078,33.57759475708008,295.074
11.956206321716309,33.56958770751953,295.168
11.939905166625977,33.612937927246094,295.274
11.806147575378418,33.514347076416016,295.379
11.726584434509277,33.499671936035156,295.476
11.581452369689941,33.201881408691406,295.589
11.591121673583984,33.324588775634766,295.656
11.522514343261719,33.36172866821289,295.758
11.32940673828125,33.20535659790039,295.849
11.239603042602539,33.25510025024414,295.951
11.238866806030273,33.40453338623047,296.047
11.12858772277832,32.93395233154297,296.154
11.181564331054688,33.21843719482422,296.222
10.961543083190918,32.920623779296875,296.354
10.875848770141602,33.05448913574219,296.438
10.890067100524902,33.15211868286133,296.547
11.04654598236084,32.797447204589844,296.647
10.963014602661133,32.85079574584961,296.758
10.844514846801758,32.85866165161133,296.858
10.684395790100098,32.78484344482422,296.974
10.799138069152832,32.51168441772461,297.085
10.888971328735352,32.57099151611328,297.179
10.89643383026123,32.64649200439453,297.286
10.694851875305176,32.54397201538086,297.375
10.608216285705566,32.49675750732422,297.475
10.699284553527832,32.38250732421875,297.594
10.715789794921875,32.33625411987305,297.7
10.735323905944824,32.32103729248047,297.81
10.707453727722168,32.318294525146484,297.908
10.628422737121582,32.22627639770508,298.009
10.697314262390137,32.112857818603516,298.112
10.779955863952637,32.07002258300781,298.213
10.829687118530273,32.1268310546875,298.319
10.758387565612793,32.01773452758789,298.426
10.6788330078125,31.88863182067871,298.537
10.67971134185791,31.796566009521484,298.644
10.831015586853027,31.89239501953125,298.753
10.811052322387695,31.902149200439453,298.857
10.664783477783203,31.71206283569336,298.952
10.543549537658691,31.64423942565918,299.065
10.558433532714844,31.652002334594727,299.169
10.593421936035156,31.67681121826172,299.259
10.47585391998291,31.59473991394043,299.38
10.466896057128906,31.583452224731445,299.493
10.274663925170898,31.459157943725586,299.593
10.251351356506348,31.485328674316406,299.707
10.288037300109863,31.549299240112305,299.799
10.130584716796875,31.409191131591797,299.898
10.030734062194824,31.35768699645996,300.006
9.905567169189453,31.24350357055664,300.138
9.913145065307617,31.31752586364746,300.243
9.833898544311523,31.326669692993164,300.353
9.643250465393066,31.19586181640625,300.474
9.528962135314941,31.126174926757812,300.561
9.407766342163086,31.072452545166016,300.669
9.444754600524902,31.202739715576172,300.792
9.201018333435059,31.053953170776367,300.893
9.104299545288086,30.999958038330078,301.009
8.960125923156738,30.88671875,301.109
8.940183639526367,30.93245506286621,301.217
8.811433792114258,30.86796760559082,301.34
8.775644302368164,30.86767578125,301.433
8.701252937316895,30.831043243408203,301.544
8.54343318939209,30.679061889648438,301.654
8.567400932312012,30.749671936035156,301.741
8.461884498596191,30.67241859436035,301.841
8.55631160736084,30.76047134399414,301.937
8.368133544921875,30.628759384155273,302.043
8.248905181884766,30.55727195739746,302.151
8.279266357421875,30.614253997802734,302.249
8.221688270568848,30.57750701904297,302.374
8.199871063232422,30.5538330078125,302.474
7.9907708168029785,30.35091781616211,302.577
7.9687395095825195,30.36069107055664,302.675
7.894025802612305,30.340564727783203,302.816
7.985332489013672,30.43165397644043,302.9
7.792637825012207,30.297191619873047,303.001
7.7699713706970215,30.20743751525879,303.11
7.652944564819336,30.163732528686523,303.216
7.800613880157471,30.314027786254883,303.309
7.562354564666748,30.15932273864746,303.4
7.499206066131592,30.114038467407227,303.5
7.482884407043457,30.02150535583496,303.598
7.4740447998046875,30.036312103271484,303.714
7.458933353424072,30.066051483154297,303.804
7.326510906219482,29.99569320678711,303.915
7.303188323974609,29.831092834472656,304.33
6.060294151306152,23.062421798706055,340.79
6.143006801605225,22.74982261657715,340.903
6.2183990478515625,23.073986053466797,340.999
6.298740386962891,23.32243537902832,341.094
6.4472551345825195,23.131145477294922,341.2
6.5376691818237305,23.391014099121094,341.304
6.732447147369385,23.309476852416992,341.398
6.8162312507629395,23.553752899169922,341.52
7.090169906616211,23.461515426635742,341.614
7.226329326629639,23.8006649017334,341.727
7.4314422607421875,24.228713989257812,341.828
7.986001968383789,23.738990783691406,341.925
8.070538520812988,24.148212432861328,342.022
8.335580825805664,22.99308967590332,342.13
8.320205688476562,23.379884719848633,342.255
7.758097171783447,22.311662673950195,342.356
7.637567043304443,22.622312545776367,342.447
7.506314277648926,22.88965606689453,342.562
6.7612833976745605,22.341402053833008,342.676
6.649316310882568,22.477991104125977,342.786
6.009838581085205,22.637380599975586,342.912
5.8836212158203125,22.637292861938477,343.031
5.927016258239746,22.742036819458008,343.139
5.912766456604004,22.653568267822266,343.246
5.9220476150512695,22.529441833496094,343.341
6.114907264709473,22.701629638671875,343.454
6.141839981079102,22.564729690551758,343.553
6.424816608428955,22.679183959960938,343.655
6.43105411529541,22.530630111694336,343.768
6.629654884338379,22.730701446533203,343.868
6.6131978034973145,22.57411766052246,343.955
6.6113505363464355,22.46323585510254,344.086
6.827967643737793,22.580434799194336,344.17
6.7958221435546875,22.470130920410156,344.281
6.880145072937012,22.64256477355957,344.382
6.817676067352295,22.542333602905273,344.475
6.781544208526611,22.470102310180664,344.594
6.887326240539551,22.55748748779297,344.701
6.816372394561768,22.47089195251465,344.806
6.825134754180908,22.64678955078125,344.916
6.755227088928223,22.555044174194336,345.028
6.811779022216797,22.628591537475586,345.144
6.734195232391357,22.571475982666016,345.255
6.724595069885254,22.74240493774414,345.367
6.584693908691406,22.669015884399414,345.466
6.504908084869385,22.6184139251709,345.57
6.613741397857666,22.681848526000977,345.681
6.480886936187744,22.631317138671875,345.797
6.478510856628418,22.790424346923828,345.894
6.360014915466309,22.731103897094727,346.016
6.448184490203857,22.801727294921875,346.133
6.367221355438232,22.751903533935547,346.224
6.22768497467041,22.67099380493164,346.33
6.301365375518799,22.857770919799805,346.429
6.175465106964111,22.79431915283203,346.54
6.332823276519775,22.878250122070312,346.651
6.234502792358398,22.797800064086914,346.766
6.33899450302124,22.96200180053711,346.853
6.2247443199157715,22.90931510925293,346.964
